"DATE","tas","tasmin","tasmax","global_radiation","SPI"
2002-06-01,15.9,7.2,23.9,2972.16,1.04062803293065
2002-06-02,16.2,7.8,23.7,2877.12,0.551741008300327
2002-06-03,14.8,7.2,20.7,1304.64,0.445885262401655
2002-06-04,18.6,12.9,25,2384.64,0.437316752007006
2002-06-05,17.7,12.9,27.4,1702.08,0.459287950336491
2002-06-06,15.1,11,22.5,1909.44,0.906871840989594
2002-06-07,12.9,10.8,16.6,1088.64,0.982940368298557
2002-06-08,14.3,8.7,17.5,1468.8,0.987207395821036
2002-06-09,14.2,12.2,18.6,1330.56,1.05289964652856
2002-06-10,12.2,7.6,15.7,1425.6,1.01699582029174
2002-06-11,13.5,5.4,19.5,2531.52,0.5422727486506
2002-06-12,17,7.2,24.4,2928.96,0.51984551371693
2002-06-13,19.8,12.2,26.5,2738.88,0.518702352496183
2002-06-14,20.7,11.9,29.3,2954.88,0.516079307225623
2002-06-15,22.7,12.4,29.6,2522.88,0.509847861300543
2002-06-16,22.2,15.9,28,1987.2,0.508099216587997
2002-06-17,23.2,13.4,32.6,2808,0.219074351798009
2002-06-18,24.7,14.7,32.5,2816.64,0.234535115223451
2002-06-19,24.3,16.9,31.7,2730.24,0.238861077775321
2002-06-20,22.9,15.4,29.4,2160,0.243480116144014
2002-06-21,22.2,16,29.6,2125.44,0.246705735216124
2002-06-22,22.8,15,29.9,2704.32,-0.0518197694465224
2002-06-23,25.3,17.6,31.8,2799.36,0.399056208297377
2002-06-24,18.3,15.7,22.7,691.2,0.406234756473359
2002-06-25,17.8,11,23,2280.96,0.169871969055667
2002-06-26,17.6,9.4,24.9,2928.96,-0.287051747269693
2002-06-27,19,10.9,26.1,2419.2,-0.0111352640588622
2002-06-28,14.3,7.9,18.4,1200.96,-0.0115859494021654
2002-06-29,13.9,7.7,20,2566.08,0.00528419066651673
2002-06-30,15.4,6.3,22.2,2842.56,0.0219095103362226
2002-07-01,19,10.7,24.4,2782.08,0.0294143003861587
2002-07-02,15.7,13.6,18.6,639.36,0.0389687150969758
2002-07-03,17.5,11.2,23.7,1978.56,0.0798985956011724
2002-07-04,13.8,7.8,18.5,2272.32,0.0831797333725431
2002-07-05,15.5,5.5,23.2,2937.6,0.199979580399029
2002-07-06,15.3,13.4,16.8,786.24,-0.130170651044904
2002-07-07,17.7,12.8,23.6,2592,-0.251662969172473
2002-07-08,20,10.8,28.4,2859.84,-0.268863041516102
2002-07-09,20.3,13.6,28.1,2272.32,-0.408985589360667
2002-07-10,15.1,12.3,21.5,864,-0.312495170267558
2002-07-11,17.2,12.2,22.1,2324.16,-0.292090873545454
2002-07-12,18.8,11.6,25.4,2617.92,-0.124045727248163
2002-07-13,15.4,12.1,18.9,535.68,-0.0712655123978735
2002-07-14,16.8,11,20.8,1745.28,-0.0527957797561171
2002-07-15,18.1,15.4,21.9,829.44,-0.0456086262853013
2002-07-16,18.1,15.8,21.4,1244.16,-0.0394422256796246
2002-07-17,15.7,13.8,17.2,432,0.444141384381298
2002-07-18,16,13.5,19.9,1572.48,0.494790715101588
2002-07-19,15.6,8.7,22.5,2842.56,0.493301685499464
2002-07-20,17.6,8.3,26.1,2764.8,0.490347874303973
2002-07-21,18,10.9,23.6,1434.24,0.555686934811208
2002-07-22,16.5,9.6,22.3,2367.36,0.553823803690977
2002-07-23,17.8,8.3,25.4,2747.52,0.129759127350979
2002-07-24,18.2,14.7,22.9,1330.56,0.0880410746702186
2002-07-25,16.4,14,19.2,1192.32,0.0931673167558422
2002-07-26,16.1,12.7,18.7,855.36,0.0984287677838287
2002-07-27,18.7,10.6,24.3,2600.64,-0.179645316311391
2002-07-28,18.1,11.5,26.2,2013.12,-0.1746548513282
2002-07-29,20.3,12.2,28.3,2626.56,-0.184762258760803
2002-07-30,21.3,12.1,28.8,2367.36,-0.200697851906336
2002-07-31,19.7,16.2,25,1684.8,0.357581230472423
2002-08-01,16.8,13.9,21,1157.76,0.349248629299439
2002-08-02,17.1,10.4,23.6,2540.16,0.215193644775981
2002-08-03,17.4,12.2,22.9,1451.52,0.253513237880887
2002-08-04,16.7,13,20.9,1287.36,0.133619054424574
2002-08-05,17,11.2,23.1,2099.52,-0.0605015900176322
2002-08-06,14.7,12.4,18.5,604.8,0.112785350834214
2002-08-07,14.7,12.8,17,889.92,0.14892093278658
2002-08-08,16.1,11.6,21.8,2082.24,0.0779205587832888
2002-08-09,15,10.8,19.8,976.32,0.0910253600714603
2002-08-10,13.1,11.1,15,492.48,0.588505840756836
2002-08-11,12.3,10.8,14.6,224.64,0.863825056257007
2002-08-12,15.2,13.7,19,1287.36,0.852318300113022
2002-08-13,15.7,9.2,20.5,1572.48,0.844817757515458
2002-08-14,15.5,7.4,22.9,2445.12,0.835961548271873
2002-08-15,16.4,8.3,25.3,2453.76,0.831858899666274
2002-08-16,17.4,9.2,25.6,2419.2,0.410713940172333
2002-08-17,18,10.3,26.1,2401.92,0.357637741183967
2002-08-18,18.6,11.4,26.7,2350.08,0.361292090417165
2002-08-19,19.5,11.1,28.2,2194.56,0.36537229983435
2002-08-20,18.6,13.6,26.7,1477.44,0.568376577781146
2002-08-21,16.7,12.1,20.3,1330.56,0.568443732920305
2002-08-22,15.3,9.1,22.1,1961.28,0.558866965422521
2002-08-23,16.3,11.3,20.9,1114.56,0.534777033012933
2002-08-24,18.1,10.5,24.4,1944,0.535517240122404
2002-08-25,18.6,13,24.8,1451.52,0.533113134540693
2002-08-26,18.6,12.4,24.8,1710.72,0.528606198499319
2002-08-27,17.1,12.7,20.2,1010.88,0.526810708741181
2002-08-28,16.7,10.8,23.3,1779.84,0.537400046177728
2002-08-29,17.5,11.7,24.5,1762.56,0.555822881130322
2002-08-30,17.3,12,24.1,1494.72,0.0273973990476249
2002-08-31,17.9,14,24,1105.92,0.669574984734523
2002-09-01,14.8,13,15.9,164.16,0.735168653367278
2002-09-02,14.5,13,16.3,371.52,0.701080778137782
2002-09-03,13.9,11.1,16.5,492.48,0.710535871913244
2002-09-04,15.8,9.9,20.9,1520.64,0.7068272207433
2002-09-05,15.8,11.5,22.1,1684.8,0.57714848811343
2002-09-06,15.4,10.1,21.4,1442.88,0.54836256247276
2002-09-07,15.9,8.6,21.8,1745.28,0.557371558096227
2002-09-08,16.6,11.3,23.3,1978.56,0.470325613292529
2002-09-09,15.7,8.9,21.6,1192.32,0.248839267227532
2002-09-10,13,8.6,15.8,552.96,-0.130486211633991
2002-09-11,12.4,8,16.4,717.12,-0.149945510004452
2002-09-12,14.3,8.6,19.4,1002.24,-0.14360911873945
2002-09-13,10.6,4.8,17.8,1935.36,-0.140628591091233
2002-09-14,10.2,2.9,18.2,1892.16,-0.135895154559794
2002-09-15,10.6,5,16.3,1218.24,-0.145972656942423
2002-09-16,9.5,2.6,17,1563.84,-0.161984741056969
2002-09-17,10,2.7,18.8,1857.6,-0.172549743017697
2002-09-18,13,4.4,22.2,1736.64,-0.173251594320411
2002-09-19,15.2,12,17.8,371.52,-0.189235950880892
2002-09-20,15.9,12.8,19.9,820.8,0.0270129651564648
2002-09-21,14.6,12.6,17.6,881.28,0.204072744600247
2002-09-22,11.2,8.3,14.1,630.72,0.473987018559114
2002-09-23,7.7,6.5,8.4,397.44,0.937316290355846
2002-09-24,4.7,1.4,7.2,138.24,1.33232497098866
2002-09-25,3.6,0.7,5.4,414.72,1.36247107904407
2002-09-26,7.3,4.9,9,509.76,1.38957717418273
2002-09-27,9.5,7.2,13.1,976.32,1.4111991971948
2002-09-28,7.2,0.4,11.9,1088.64,1.39177780841135
2002-09-29,6.2,-0.3,14.1,1321.92,1.40265383984618
2002-09-30,6.6,-0.8,15.7,1598.4,0.913327788338216
2002-10-01,7.7,1.8,16.6,1529.28,0.848274970885347
2002-10-02,9.2,2.8,16.8,1304.64,0.845680087448876
2002-10-03,12,6.7,18.5,1235.52,0.899191946126636
2002-10-04,11.9,8.9,14.9,466.56,1.01340133541701
2002-10-05,10.6,7.1,14.3,1304.64,1.14412896785259
2002-10-06,9.6,8.2,10.4,267.84,1.34935864309554
2002-10-07,7.6,2.9,11.5,907.2,1.34284686042669
2002-10-08,5.9,0.7,12.4,1054.08,1.33782721749833
2002-10-09,6.4,3.5,9.7,475.2,1.12320650429002
2002-10-10,7.4,6.3,9.3,319.68,1.02619602803933
2002-10-11,8.4,7.2,9.3,241.92,1.03490301385332
2002-10-12,8.6,7.8,9.8,207.36,1.07364159113329
2002-10-13,9.3,5.1,13.3,1071.36,1.08253423574174
2002-10-14,10.2,8.7,11.4,207.36,1.2805501074941
2002-10-15,11.3,8.6,14.9,501.12,1.4171430068255
2002-10-16,14.7,10.7,20.6,1088.64,1.59259071580373
2002-10-17,9.9,7.5,11.8,164.16,1.88949627641742
2002-10-18,7.3,5.2,11.2,855.36,2.04548221730649
2002-10-19,5.2,0.8,7.8,622.08,1.90257527417757
2002-10-20,3.5,0.2,8.1,483.84,1.77661908999061
2002-10-21,8.6,2.4,13.3,371.52,1.69887633562604
2002-10-22,13,10.2,16.7,898.56,1.51052387326968
2002-10-23,10.6,6.4,14.8,267.84,1.24862865588404
2002-10-24,7.4,4.3,10.6,552.96,0.947801096066114
2002-10-25,10.3,6.8,13.8,371.52,1.10537461555867
2002-10-26,12.3,6,15.6,976.32,1.06646974590326
2002-10-27,12.1,3.7,19.7,648,1.04662937486941
2002-10-28,7,0.1,11.8,1045.44,1.06684319796694
2002-10-29,5,-1.7,12.4,907.2,1.06664345149724
2002-10-30,11.5,5.5,16.7,898.56,1.0676365353
2002-10-31,9.2,5.2,15.3,725.76,1.07141001873961
2002-11-01,9.7,4.5,13.3,501.12,1.11718035586381
2002-11-02,10.8,10.1,12,129.6,1.54376309230242
2002-11-03,11,7.7,13.6,190.08,1.58236042602044
2002-11-04,6.7,5.9,7.8,371.52,1.68285183518434
